Gene,Half-life_TC1,Half-life_TC2,Half-life_TC3,Average_Half_Life
YER011W,33.00514662243181,186.80785931014648,42.92510977936399,87.57937190398076
YAL038W,54.02885042031968,121.16539967721762,,87.59712504876865
YNL242W,39.49186347345596,177.36979001615785,46.0825078925924,87.64805379406874
YDR358W,82.1231679501695,116.27775119276492,64.64498855245127,87.68196923179522
YLL037W,11.149590469958042,232.1955448709858,19.881145958801785,87.74209376658187
YMR280C,44.69597203464243,140.15130219949404,78.66157752492938,87.83628391968863
YCL039W,74.89296459545318,150.87935049805805,37.88850930150836,87.88694146500653
YKL035W,367.31997376352297,,-191.5113476149014,87.90431307431078
YNL208W,70.9148024508204,79.39355852343103,113.51016596398873,87.93950897941339
YLR252W,46.19915390592562,124.56286159477678,93.28578867413046,88.0159347249443
YLR446W,128.4457129943271,,47.74960991108912,88.09766145270811
YCL042W,57.750904982892976,117.13653864576632,89.6896656080893,88.19236974558287
YJL216C,69.1552290208463,,107.23117278456276,88.19320090270453
YLR035C,84.8336547744624,143.9394896204255,36.03188543109016,88.26834327532602
YLR070C,112.40753430593328,89.32020593713702,63.29860899830622,88.34211641379217
YGR127W,44.22755702389885,173.5941339250065,48.65566464812182,88.82578519900905
YJL110C,34.01804547620998,218.51918806439733,14.387748695878471,88.9749940788286
YEL039C,89.02490089862376,,,89.02490089862376
YPL148C,148.79497280778415,70.93565972010511,47.62648838855412,89.11904030548112
YBR026C,43.44894169065692,135.64796176565724,88.45866555000123,89.1851896687718
YJL214W,63.51001742828475,142.45363651522058,61.7708822479629,89.24484539715608
YMR171C,,168.51273099965894,10.623652515666633,89.56819175766279
YMR063W,31.46785236519653,230.8084105084976,7.039643344530454,89.77196873940818
YMR268C,117.841411820413,145.00292089800382,6.915032142517306,89.91978828697803
YLR161W,7.190075228276575,,173.03971185618198,90.11489354222928
YLR434C,30.3422668978144,203.8344827167793,37.30247732155608,90.49307564538326
YJL185C,45.14083631550507,195.67082735490567,30.9740678872323,90.59524385254768
YJL066C,157.58469827914337,,24.233566418617592,90.90913234888048
YIL001W,166.37621129203205,30.498822702475028,75.91471823162499,90.9299174087107
YDR168W,69.04520948674036,177.9313840182338,27.101804300312697,91.35946593509564
YLR302C,142.5645885605249,93.55859537796492,37.97447672125583,91.36588688658188
YDR198C,179.51542952422452,58.659574034270726,36.79344256010949,91.65614870620158
YML013C-A,71.85947787077147,173.07544168573912,30.740476998747607,91.89179885175274
YBR214W,41.63144472994378,152.91279169923104,81.14970726186984,91.8979812303482
YNR002C,59.24599203522657,185.8769766374086,30.906203554840733,92.0097240758253
YFL012W,38.13068981908987,207.55616801045144,30.569000249073905,92.08528602620508
YCR091W,37.72292163935964,186.98390105079804,51.65769734312836,92.121506677762
YHR176W,69.78731224740164,104.37605798384222,102.73841516523544,92.30059513215976
YFL010W-A,,158.11420181306727,26.497490697868496,92.30584625546788
YBR085W,168.7480873141388,13.42671964080434,95.12159161519276,92.43213285671196
YBR050C,,139.71903842191753,45.15769545848183,92.43836694019969
YMR087W,59.810442735504914,178.62191470046537,39.11435279096518,92.51557007564516
YBR167C,130.12398141391282,98.18393615287754,50.097288970868505,92.80173551255297
YMR316C-A,39.04055885672414,201.2559615413115,38.33994084607021,92.87882041470196
YKR009C,30.651890154230223,231.6109921134609,16.510591753680753,92.92449134045728
YEL004W,212.1237333865745,37.17805022631588,30.561467674067924,93.2877504289861
YGR209C,30.42848473486772,66.69136956770127,183.02495728185656,93.38160386147518
YLR279W,117.33747866402663,,69.91966535464324,93.62857200933492
Q0275,,,93.67570372586066,93.67570372586066
YGL230C,56.53544609075214,195.787615393466,28.718959389189305,93.68067362446916
YOR024W,78.45279315989866,,108.93549980127295,93.6941464805858
YNL055C,27.78697940234614,72.620608240677,180.9348368801584,93.78080817439384
YNR068C,57.2129843039074,59.999912604711085,164.62894210697954,93.947279671866
YIR032C,61.41131482511658,189.3397884494036,31.667808866535225,94.1396373803518
YJR046W,142.51639246425364,,45.79418242693196,94.1552874455928
YMR163C,,176.23101039613346,12.257292336759717,94.2441513664466
YGR226C,89.63404790319028,65.27633557462738,127.8630422237544,94.2578085671907
YKR102W,53.7081413115269,208.5819600477175,20.65122392539432,94.3137750948796
YLL060C,29.04008132669755,,159.60350062249736,94.32179097459746
YDR274C,45.21389189817838,111.39049531263892,126.43786730111346,94.3474181706436
YMR294W,141.20765993073854,47.87154910236043,,94.53960451654947
YDR475C,52.75141945591769,70.68816950906748,160.2185595250488,94.55271616334466
YDR513W,53.0188900095026,162.5732354122973,68.45077689728328,94.68096743969438
YOL037C,34.86224551778517,154.75063918316707,,94.80644235047612
YOR389W,84.22538544606252,149.67748362058498,50.82349876290972,94.90878927651907
YMR278W,97.52300628040774,109.9006650103068,78.49484680826771,95.30617269966076
YHR002W,141.39913933005676,109.01513776418284,37.49633979821005,95.97020563081657
YJR101W,25.721448126529896,235.26206016429933,26.97829193989327,95.98726674357415
YKR098C,70.68133073590721,184.5868898040344,33.61957466656471,96.2959317355021
YAL004W,107.25449155788722,103.31086413196432,78.35441263463382,96.30658944149512
YGL205W,40.01092413924926,230.3465958114521,19.93796530012624,96.76516175027588
YIR011C,47.26213683914341,232.76553590269452,10.280925288338262,96.7695326767254
Q0140,90.68066910495985,,103.14157565230518,96.91112237863253
YDR426C,97.26780169008032,,,97.26780169008032
YDL162C,98.1616473135809,152.2617609590533,41.4901457710358,97.30451801455668
YGL138C,177.68218734178623,65.13802224181428,50.17506788205346,97.66509248855132
YIL111W,188.9047655938112,51.862121845827566,52.8960874270595,97.88765828889944
YJL120W,38.31618770609393,232.2375823941645,23.382025550436868,97.97859855023177
YOL107W,191.84022064397752,75.2259878874129,26.873707196635426,97.97997190934196
YGR256W,68.92312376235724,78.56784217409276,146.88139974535483,98.12412189393494
YGL041C,56.411879124155725,209.1668257559824,29.165648947322023,98.24811794248672
YAL017W,155.76098089746336,89.91549372488298,49.16365959231989,98.28004473822207
YFR015C,30.36059459336781,82.35688592803031,182.2328856497479,98.31678872371532
