"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"HP","Abnormality of the genital system","HP:0000078","false","0.002219456833753782","2.653753297155776","599","138","88","1334","YOR120W,YDL190C,YOR027W,YOL162W,YNL009W,YPR068C,YLR205C,YDR097C,YKR023W,YIL172C,YJL030W,YJL013C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YFR034C,YJL225C,YPL256C,YBL113C,YLR103C,YLR175W,YPR120C,YDL207W,YEL077C,YMR167W,YNL329C,YER190W,YIR008C,YIL177C,YDL070W,YDL208W,YMR277W,YGL112C,YCR102C,YAR018C,YHL050C,YLR380W,YOR212W,YNL082W,YGR009C,YJL194W,YLR382C,YPL141C,YPR125W,YBR092C,YBL112C,YPR119W,YOR233W,YPR110C,YJL198W,YBL068W,YBL032W,YGL083W,YNL113W,YBL024W,YNL255C,YBR265W,YNL315C,YJR147W,YHR072W,YNL231C,YLR399C,YOR167C,YOL093W,YGL084C,YER025W,YLR321C,YBR110W,YLR056W,YNL121C,YCR092C,YBR055C,YGL116W,YDR045C"
"HP","Abnormal bone marrow cell morphology","HP:0005561","false","0.002243904969534236","2.6489955396087503","124","138","30","1334","YJL030W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YER190W,YIL177C,YDL208W,YCR102C,YHL050C,YBL112C,YPR119W"
"HP","Abnormality of multiple cell lineages in the bone marrow","HP:0012145","false","0.002251037521639395","2.6476172658590404","105","138","27","1334","YJL030W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YBL113C,YLR175W,YEL077C,YER190W,YIL177C,YDL208W,YCR102C,YHL050C,YBL112C"
"HP","Tetraplegia/tetraparesis","HP:0030182","false","0.002251037521639395","2.6476172658590404","105","138","27","1334","YGR010W,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W,YNL315C,YER025W,YDR045C"
"HP","Micropenis","HP:0000054","false","0.002451891959092874","2.610498670615104","131","138","31","1334","YPR068C,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR103C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YJL194W,YPL141C,YBR092C,YBL112C,YOR233W,YHR072W,YER025W"
"HP","Hypertension","HP:0000822","false","0.0025002858224000882","2.6020103417296365","158","138","35","1334","YOL162W,YLR205C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YHR069C,YIL177C,YDL070W,YHL050C,YLR382C,YBL112C,YPR119W,YBL032W,YLR180W,YNL238W,YLR399C"
"HP","Hypoplastic male external genitalia","HP:0000050","false","0.002700340050088376","2.5685815422936518","201","138","41","1334","YOR120W,YDL190C,YPR068C,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR103C,YLR175W,YEL077C,YER190W,YIL177C,YDL070W,YMR277W,YHL050C,YOR212W,YJL194W,YPL141C,YBR092C,YBL112C,YOR233W,YPR110C,YJL198W,YNL113W,YHR072W,YLR399C,YER025W,YLR056W"
"HP","Internal hemorrhage","HP:0011029","false","0.0027014874231390457","2.568397049991906","125","138","30","1334","YLR205C,YDR097C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YFR034C,YJL225C,YBL113C,YEL077C,YMR167W,YER190W,YIL177C,YHL050C,YNL082W,YBL112C,YLR180W,YLR321C"
"HP","Cerebral palsy","HP:0100021","false","0.002761352218531285","2.558878194299353","106","138","27","1334","YNL009W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL131W,YDL182W,YHL050C,YOR212W,YBR092C,YBL112C,YLR321C"
"HP","Reduced bone mineral density","HP:0004349","false","0.002781081080025432","2.5557863494694124","246","138","47","1334","YOR120W,YOL162W,YLR205C,YPR160W,YJL030W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YER190W,YIL177C,YDL070W,YDL208W,YMR277W,YHL050C,YLR382C,YPR125W,YBL112C,YPR119W,YJL198W,YBL032W,YLR399C,YOL093W,YGR096W,YDR047W,YBR235W,YLR056W,YNL121C"
"HP","Smooth philtrum","HP:0000319","false","0.0028748929255515824","2.541378325829329","100","138","26","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YNL232W,YEL077C,YER190W,YIR008C,YIL177C,YOR243C,YHL050C,YBL112C,YOR039W,YBL024W"
"HP","Cyanosis","HP:0000961","false","0.0028762362710325986","2.5411754413103544","82","138","23","1334","YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YGR009C,YBL112C"
"HP","External genital hypoplasia","HP:0003241","false","0.0029704226879702362","2.527181746645266","209","138","42","1334","YOR120W,YDL190C,YPR068C,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR103C,YLR175W,YEL077C,YNL329C,YER190W,YIL177C,YDL070W,YMR277W,YHL050C,YOR212W,YJL194W,YPL141C,YBR092C,YBL112C,YOR233W,YPR110C,YJL198W,YNL113W,YHR072W,YLR399C,YER025W,YLR056W"
"HP","Dyspnea","HP:0002094","false","0.003239965084578606","2.4894596699342983","232","138","45","1334","YNL009W,YPR160W,YPR193C,YLR251W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YPL256C,YBL113C,YLR103C,YPR120C,YDL207W,YEL077C,YER190W,YIL177C,YHL050C,YGR009C,YJL194W,YPL141C,YBL112C,YPR119W,YOR233W,YOR063W,YGL083W,YKL173W,YLR180W,YNL238W,YNL315C,YOR167C,YOL093W,YBR235W"
"HP","Autoimmunity","HP:0002960","false","0.0033763998645145433","2.4715461258293745","107","138","27","1334","YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YGR009C,YBL112C,YOL093W,YBR235W"
"HP","Osteopenia","HP:0000938","false","0.0034690744581470866","2.459786378619923","167","138","36","1334","YOL162W,YLR205C,YPR160W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YBL112C,YPR119W,YJL198W,YBL032W,YLR399C,YDR047W,YBR235W"
"HP","Abnormal lymphocyte morphology","HP:0004332","false","0.0036454479105185195","2.4382491029795887","95","138","25","1334","YOL162W,YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIR008C,YIL177C,YHL050C,YBL112C,YBL039C"
"HP","Abnormal bone structure","HP:0003330","false","0.004296434912264167","2.36689176305424","329","138","57","1334","YOR120W,YOL162W,YNL009W,YLR205C,YPR160W,YJL030W,YJL013C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YDL207W,YEL077C,YNL329C,YER190W,YBR202W,YIL177C,YDL070W,YDL208W,YMR277W,YHL050C,YLR382C,YPL141C,YPR125W,YBL112C,YPR119W,YOR233W,YPR110C,YJL198W,YBL032W,YNL113W,YLR399C,YOL093W,YGL084C,YGR096W,YDR047W,YBR235W,YLR056W,YNL121C"
"HP","Abnormal lymphocyte count","HP:0040088","false","0.0045865748924602415","2.338511510666867","90","138","24","1334","YPR193C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIR008C,YIL177C,YHL050C,YBL112C,YBL039C"
"HP","Abnormality of the male genitalia","HP:0010461","false","0.004755665107861953","2.322788735829722","432","138","69","1334","YOR120W,YDL190C,YPR068C,YLR205C,YKR023W,YJL030W,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YFR034C,YJL225C,YPL256C,YBL113C,YLR103C,YLR175W,YPR120C,YDL207W,YEL077C,YNL329C,YER190W,YIR008C,YIL177C,YDL070W,YDL208W,YMR277W,YGL112C,YAR018C,YHL050C,YLR380W,YOR212W,YJL194W,YPL141C,YPR125W,YBR092C,YBL112C,YPR119W,YOR233W,YPR110C,YJL198W,YBL068W,YBL032W,YGL083W,YNL113W,YBL024W,YBR265W,YHR072W,YNL231C,YLR399C,YOR167C,YGL084C,YER025W,YLR321C,YLR056W,YBR055C,YDR045C"
"HP","Leukemia","HP:0001909","false","0.0049489487644701615","2.305487042334139","135","138","31","1334","YNL009W,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR175W,YEL077C,YMR167W,YER190W,YIL177C,YDL070W,YCR102C,YHL050C,YOR212W,YBL112C,YBL024W,YLR399C,YOR167C"
"HP","Abnormality of blood circulation","HP:0011028","false","0.0049489487644701615","2.305487042334139","135","138","31","1334","YLL053C,YLR205C,YDR097C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YFR034C,YJL225C,YBL113C,YEL077C,YMR167W,YER190W,YIL177C,YHL050C,YNL082W,YBL112C,YLR180W,YLR321C"
"HP","Abnormal heart valve morphology","HP:0001654","false","0.0049489487644701615","2.305487042334139","135","138","31","1334","YOR120W,YDL190C,YJL030W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YOR212W,YPR125W,YBL112C,YBL032W,YLR180W,YLR399C"
"HP","Unusual infection","HP:0032101","false","0.005193160315536757","2.2845682703034034","339","138","58","1334","YOR027W,YOL162W,YNL009W,YLR205C,YMR271C,YKR023W,YIL172C,YJL030W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YDR280W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YER190W,YIR008C,YIL177C,YDL070W,YDL208W,YHL050C,YOR212W,YGR009C,YPL141C,YPR125W,YBR092C,YBL112C,YPR119W,YOR233W,YJL198W,YBL068W,YBL039C,YFR033C,YBL024W,YML106W,YLR399C,YLR020C,YDR047W,YLR321C,YBR110W,YNL121C"
"HP","Developmental glaucoma","HP:0001087","false","0.005612839230020409","2.250817397209321","79","138","22","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YOR167C"
"HP","Hepatic steatosis","HP:0001397","false","0.006135522537000404","2.212148444302578","123","138","29","1334","YOR120W,YDL190C,YOL162W,YLR251W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YBL112C,YNL238W,YLR020C,YNL121C"
"HP","Headache","HP:0002315","false","0.006401156577269075","2.193741549493435","164","138","35","1334","YDR097C,YPR193C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YLR197W,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YMR167W,YER190W,YIL177C,YHL050C,YOR212W,YNL082W,YBL112C,YPR119W,YHR135C,YNL154C,YBR235W,YLR321C"
"HP","Abnormal bone ossification","HP:0011849","false","0.007010005954404813","2.1542816131369","309","138","54","1334","YOR120W,YOL162W,YNL009W,YLR205C,YPR160W,YJL030W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YNL329C,YER190W,YIL177C,YDL070W,YDL208W,YMR277W,YHL050C,YLR382C,YPL141C,YPR125W,YBL112C,YPR119W,YOR233W,YPR110C,YJL198W,YBL032W,YNL113W,YLR399C,YOL093W,YGL084C,YGR096W,YDR047W,YBR235W,YLR056W,YNL121C"
"HP","Intellectual disability, profound","HP:0002187","false","0.007131639273152541","2.1468106320756686","86","138","23","1334","YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBL068W"
"HP","Ectopic calcification","HP:0010766","false","0.007364498855430204","2.1328568009905746","151","138","33","1334","YPL123C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR175W,YEL077C,YNL329C,YER190W,YHR069C,YIL177C,YDL208W,YHL050C,YBL112C,YIL047C,YNL238W,YLR020C,YBR235W,YLR321C,YLR056W"
"HP","Myopia","HP:0000545","false","0.007432567127360799","2.1288611597670566","201","138","40","1334","YFL050C,YPR068C,YGR010W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR103C,YDL207W,YEL077C,YER190W,YHR069C,YIL177C,YDL070W,YHL050C,YOR212W,YBL112C,YPR110C,YJL198W,YBL068W,YBL032W,YBL024W,YOR370C,YLR399C,YER025W,YBR235W,YLR321C"
"HP","Abnormal hair pattern","HP:0010720","false","0.007776099554493059","2.1092381879364352","194","138","39","1334","YPR068C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YNL329C,YER190W,YHR069C,YIL177C,YDL070W,YFL025C,YGL112C,YHL050C,YOR212W,YPR125W,YBL112C,YPR110C,YNL113W,YBL024W,YNL255C,YLR399C,YOR167C,YOL093W,YBR235W,YLR321C"
"HP","Hemolytic anemia","HP:0001878","false","0.007850830043783513","2.105084424225722","105","138","26","1334","YLR205C,YPR193C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YBL112C,YDR047W"
"HP","Anemia due to reduced life span of red cells","HP:0011895","false","0.007850830043783513","2.105084424225722","105","138","26","1334","YLR205C,YPR193C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YBL112C,YDR047W"
"HP","Pneumonia","HP:0002090","false","0.009504910336990533","2.0220519756248305","106","138","26","1334","YFL050C,YNL009W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YGR009C,YBL112C,YLR321C,YNL121C"
"HP","Ventriculomegaly","HP:0002119","false","0.009529350202798948","2.0209367124739654","320","138","55","1334","YOR120W,YDL190C,YOR027W,YNL009W,YPR068C,YJL030W,YPL123C,YJL013C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YER190W,YBR202W,YIL177C,YDL070W,YDL178W,YFL025C,YMR277W,YOR243C,YHL050C,YOR212W,YPR125W,YBR092C,YBL112C,YPR119W,YIL047C,YHR135C,YJL198W,YNL154C,YBL032W,YLR399C,YER025W,YGR096W,YBR235W,YLR321C,YNL121C,YPL204W,YLL027W"
"HP","Abnormality of the lymphatic system","HP:0100763","false","0.009916928860134698","2.00362280220087","296","138","52","1334","YOR120W,YDL190C,YOR027W,YOL162W,YNL009W,YLR205C,YPR193C,YMR271C,YML104C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YER190W,YIR008C,YIL177C,YDL208W,YHL050C,YOR212W,YPL141C,YPR125W,YBR092C,YBL112C,YPR119W,YOR233W,YPR110C,YNL113W,YML106W,YLR020C,YDR047W,YBR110W,YLR056W,YNL121C"
"HP","Vascular dilatation","HP:0002617","false","0.010356768698126868","1.9847757229179992","126","138","29","1334","YOR120W,YDL190C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YFR034C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YBL112C,YBL032W,YLR180W,YLR399C"
"HP","Abnormality of the nail","HP:0001597","false","0.012197274514727229","1.9137372017391538","190","138","38","1334","YMR271C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR175W,YEL077C,YNL329C,YER190W,YIL177C,YDL070W,YDL208W,YHL050C,YPL141C,YPR125W,YBL112C,YOR233W,YBL024W,YML106W,YBR265W,YHR072W,YLR399C,YLR020C,YGL084C,YDR047W,YLR321C"
"HP","Abnormal limb epiphysis morphology","HP:0006505","false","0.01228552193054499","1.910606388492759","101","138","25","1334","YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YJL194W,YPR125W,YBL112C,YNL121C"
"HP","Storage in hepatocytes","HP:0031137","false","0.013611501792941155","1.8660939552959024","155","138","33","1334","YOR120W,YDL190C,YOL162W,YPR160W,YLR251W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YDL131W,YDL182W,YHL050C,YOR212W,YBL112C,YNL238W,YLR020C,YNL121C"
"HP","Poor head control","HP:0002421","false","0.014506231168326101","1.838445405991295","128","138","29","1334","YKR023W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YDR280W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YGR009C,YPL141C,YBL112C,YOR233W,YJL198W,YER025W"
"HP","Abnormal spleen morphology","HP:0025408","false","0.01565231334079298","1.8054214666226713","237","138","44","1334","YOR120W,YOR027W,YOL162W,YLR205C,YMR271C,YML104C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YER190W,YIR008C,YIL177C,YDL208W,YHL050C,YOR212W,YPR125W,YBL112C,YPR119W,YML106W,YLR020C,YDR047W,YBR110W,YLR056W,YNL121C"
"HP","Abnormality of the spleen","HP:0001743","false","0.01817364539153325","1.7405579502574646","246","138","45","1334","YOR120W,YDL190C,YOR027W,YOL162W,YLR205C,YMR271C,YML104C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YPL256C,YBL113C,YLR175W,YPR120C,YEL077C,YER190W,YIR008C,YIL177C,YDL208W,YHL050C,YOR212W,YPR125W,YBL112C,YPR119W,YML106W,YLR020C,YDR047W,YBR110W,YLR056W,YNL121C"
"HP","Abnormal tissue metabolite concentration","HP:0032243","false","0.020726621469852092","1.683471484041208","194","138","38","1334","YPL281C,YOR120W,YDL190C,YOL162W,YMR323W,YOR393W,YPR160W,YLR251W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YLR258W,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YNL329C,YER190W,YIL177C,YDL131W,YDL182W,YHL050C,YOR212W,YBL112C,YNL238W,YLR020C,YNL121C"
"HP","Limb hypertonia","HP:0002509","false","0.021406303574183855","1.6694583199045814","117","138","27","1334","YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YBR092C,YBL112C,YJL198W,YBL068W,YER025W,YGR096W"
"HP","Bowing of the legs","HP:0002979","false","0.02155746084261276","1.6664023940874766","104","138","25","1334","YNL009W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YLR103C,YEL077C,YER190W,YIL177C,YDL070W,YHL050C,YBL112C,YLR399C"
"HP","Abnormal glucose homeostasis","HP:0011014","false","0.022874257244388057","1.6406529991151015","312","138","53","1334","YOL162W,YPR184W,YPR160W,YOR178C,YIL172C,YLR251W,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YLR258W,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YCL025C,YDR046C,YJL225C,YBL113C,YLR175W,YEL077C,YNL329C,YER190W,YIL177C,YDL070W,YDL131W,YDL208W,YMR277W,YDL182W,YAR018C,YHL050C,YLR380W,YPL141C,YBL112C,YOR233W,YJL198W,YFR033C,YNL255C,YBR265W,YNL231C,YLR399C,YOL093W,YER025W,YBR235W,YNL121C,YBR055C"
"HP","Inheritance qualifier","HP:0034335","false","0.02444748010562467","1.6117658986107495","159","138","33","1334","YNL009W,YDR097C,YJL013C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YPL256C,YBL113C,YPR120C,YEL077C,YER190W,YIL177C,YHL050C,YOR212W,YBR092C,YBL112C,YPR119W,YBR235W,YLR321C,YCR092C"
"HP","Talipes equinovarus","HP:0001762","false","0.024649196270681867","1.6081972370722895","152","138","32","1334","YML104C,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YDL207W,YEL077C,YER190W,YIL177C,YMR277W,YHL050C,YPR125W,YBL112C,YHR135C,YNL154C,YBL032W,YER025W,YGR096W,YLR056W,YPL204W"
"HP","Typified by incomplete penetrance","HP:0003829","false","0.025840782967246987","1.5876943314972594","105","138","25","1334","YDR097C,YLR081W,YPR202W,YHR218W,YHL049C,YEL075C,YER189W,YBL111C,YPR204W,YHR219W,YLL066C,YLR467W,YFL066C,YLR462W,YLL067C,YFL064C,YJL225C,YBL113C,YEL077C,YER190W,YIL177C,YHL050C,YBL112C,YBR235W,YLR321C"
